x,y,z
-0.3249439199157165,1.0927886934685382,1.5
-0.3318431327736575,1.1032917412568604,1.5
-0.33880820160837466,1.113751232976376,1.5
-0.34583885145087634,1.1241667557042612,1.5
-0.3529348047431451,1.134537898253513,1.5
-0.36009578134909526,1.1448642511891816,1.5
-0.3673214985656321,1.155145406844535,1.5
-0.3746116711338121,1.1653809593371522,1.5
-0.3819660112501051,1.1755705045849463,1.5
-0.38938422857775623,1.1857136403221185,1.5
-0.39686603025824674,1.1958099661150376,1.5
-0.4044111209228578,1.2058590833780494,1.5
-0.41201920270432946,1.215860595389211,1.5
-0.4196899752486192,1.225814107305953,1.5
-0.42742313572676216,1.2357192261806687,1.5
-0.4352183788468238,1.2455755609762251,1.5
-0.4430753968659531,1.255382722581401,1.5
-0.4509938796025321,1.2651403238262489,1.5
-0.4589735144484217,1.2748479794973795,1.5
-0.4670139863813003,1.2845053063531688,1.5
-0.4751149779771042,1.2941119231388885,1.5
-0.48327616942255625,1.3036674506017576,1.5
-0.49149723852779226,1.3131715115059128,1.5
-0.4997778607390808,1.3226237306473037,1.5
-0.5081177091516358,1.3320237348685033,1.5
-0.5165164545225216,1.34137115307344,1.5
-0.5249737652836521,1.3506656162420487,1.5
-0.5334893075548799,1.3599067574448382,1.5
-0.5420627451571769,1.3690942118573772,1.5
-0.5506937396259066,1.378227616774697,1.5
-0.5593819502241864,1.3873066116256099,1.5
-0.5681270339563376,1.3963308379869452,1.5
-0.5769286455814293,1.4052999395976984,1.5
-0.5857864376269049,1.4142135623730951,1.5
-0.5947000604023016,1.4230713544185707,1.5
-0.6036691620130545,1.4318729660436622,1.5
-0.6126933883743901,1.4406180497758139,1.5
-0.621772383225303,1.4493062603740932,1.5
-0.6309057881426225,1.4579372548428229,1.5
-0.6400932425551618,1.4665106924451201,1.5
-0.6493343837579513,1.4750262347163479,1.5
-0.6586288469265598,1.4834835454774784,1.5
-0.6679762651314969,1.4918822908483642,1.5
-0.6773762693526961,1.500222139260919,1.5
-0.6868284884940872,1.5085027614722075,1.5
-0.6963325493982426,1.5167238305774438,1.5
-0.7058880768611113,1.5248850220228958,1.5
-0.7154946936468312,1.5329860136186997,1.5
-0.7251520205026205,1.5410264855515785,1.5
-0.7348596761737509,1.5490061203974677,1.5
-0.7446172774185991,1.556924603134047,1.5
-0.7544244390237751,1.5647816211531762,1.5
-0.7642807738193313,1.5725768642732378,1.5
-0.7741858926940468,1.5803100247513806,1.5
-0.7841394046107892,1.5879807972956705,1.5
-0.7941409166219506,1.595588879077142,1.5
-0.8041900338849621,1.603133969741753,1.5
-0.8142863596778815,1.610615771422244,1.5
-0.8244294954150537,1.618033988749895,1.5
-0.8346190406628478,1.625388328866188,1.5
-0.8448545931554647,1.6326785014343679,1.5
-0.8551357488108182,1.6399042186509047,1.5
-0.865462101746487,1.647065195256855,1.5
-0.8758332442957388,1.6541611485491237,1.5
-0.8862487670236239,1.6611917983916251,1.5
-0.8967082587431394,1.6681568672263423,1.5
-0.907211306531462,1.6750560800842835,1.5
-0.9177574957462484,1.681889164596338,1.5
-0.9283464100420069,1.6886558510040302,1.5
-0.9389776313865317,1.6953558721701663,1.5
-0.9496507400774086,1.7019889635893837,1.5
-0.9603653147585811,1.7085548633985903,1.5
-0.9711209324369867,1.7150533123873044,1.5
-0.9819171684992571,1.721484054007887,1.5
-0.9927535967284786,1.7278468343856708,1.5
-1.0036297893210184,1.73414140232898,1.5
-1.0145453169034169,1.7403675093390514,1.5
-1.0254997485493356,1.7465249096198403,1.5
-1.0364926517965694,1.7526133600877272,1.5
-1.0475235926641218,1.7586326203811125,1.5
-1.0585921356693349,1.7645824528699066,1.5
-1.069697843845083,1.7704626226649103,1.5
-1.0808402787570242,1.776272897627089,1.5
-1.0920190005209065,1.7820130483767356,1.5
-1.103233567819935,1.7876828483025273,1.5
-1.114483537922197,1.7932820735704718,1.5
-1.1257684666981342,1.7988105031327422,1.5
-1.1370879086380818,1.8042679187364057,1.5
-1.1484414168698547,1.8096541049320392,1.5
-1.1598285431763875,1.814968849082234,1.5
-1.1712488380134314,1.8202119413699913,1.5
-1.1827018505273017,1.8253831748070055,1.5
-1.1941871285726746,1.830482345241835,1.5
-1.2057042187304385,1.835509251367962,1.5
-1.217252666325595,1.8404636947317405,1.5
-1.228832015445207,1.8453454797402298,1.5
-1.2404418089563978,1.850154413668916,1.5
-1.2520815885243992,1.8548903066693228,1.5
-1.2637508946306442,1.859552971776503,1.5
-1.2754492665909085,1.864142224916422,1.5
-1.2871762425734985,1.868657884913224,1.5
-1.298931359617482,1.8730997734963848,1.5
-1.3107141536509657,1.8774677153077481,1.5
-1.322524159509417,1.881761537908451,1.5
-1.3343609109540266,1.8859810717857288,1.5
-1.3462239406901146,1.8901261503596096,1.5
-1.3581127803855813,1.8941966099894887,1.5
-1.3700269606893907,1.8981922899805892,1.5
-1.381966011250105,1.902113032590307,1.5
-1.393929460734452,1.9059586830344377,1.5
-1.4059168368459303,1.909729089493286,1.5
-1.4179276663434561,1.9134241031176609,1.5
-1.4299614750600478,1.9170435780347517,1.5
-1.4420177879215414,1.9205873713538861,1.5
-1.4540961289653493,1.9240553431721716,1.5
-1.4661960213592486,1.9274473565800194,1.5
-1.4783169874202065,1.9307632776665478,1.5
-1.4904585486332356,1.93400297552487,1.5
-1.5026202256702905,1.9371663222572622,1.5
-1.5148015384091853,1.9402531929802118,1.5
-1.5270020059525504,1.9432634658293477,1.5
-1.5392211466468186,1.946197021964253,1.5
-1.5514584781012377,1.9490537455731543,1.5
-1.5637135172069145,1.9518335238774946,1.5
-1.5759857801558905,1.954536247136387,1.5
-1.5882747824602372,1.9571618086509441,1.5
-1.6005800389711855,1.9597101047684937,1.5
-1.6129010638982797,1.9621810348866682,1.5
-1.625237370828551,1.9645745014573774,1.5
-1.6375884727457253,1.9668904099906594,1.5
-1.649953882049448,1.9691286690584107,1.5
-1.6623331105745325,1.971289190297996,1.5
-1.6747256696102326,1.973371888415736,1.5
-1.687131069919538,1.9753766811902755,1.5
-1.6995488217584858,1.9773034894758281,1.5
-1.7119784348954954,1.9791522372053019,1.5
-1.7244194186307236,1.9809228513933024,1.5
-1.7368712818154348,1.9826152621390132,1.5
-1.7493335328713915,1.9842294026289558,1.5
-1.7618056798102606,1.9857652091396274,1.5
-1.7742872302530368,1.9872226210400168,1.5
-1.78677769144948,1.9886015807939978,1.5
-1.7992765702975702,1.9899020339626003,1.5
-1.8117833733629713,1.99112392920616,1.5
-1.8242976068985133,1.992267218286345,1.5
-1.8368187768636848,1.9933318560680597,1.5
-1.8493463889441344,1.9943178005212279,1.5
-1.8618799485711879,1.9952250127224505,1.5
-1.874418960941373,1.9960534568565431,1.5
-1.8869629310359513,1.99680310021795,1.5
-1.8995113636404608,1.997473913212035,1.5
-1.9120637633642703,1.9980658693562494,1.5
-1.924619634660131,1.9985789452811784,1.5
-1.9371784818437432,1.9990131207314632,1.5
